bahan_id,tanggal,tipe,jumlah,stok_sebelum,stok_sesudah,referensi_po_spk,catatan,petugas
MG-2604-BH0097,2026-08-08 00:00:00,KELUAR_PRODUKSI,25.83,942.34,916.51,SO-MG260269,Warna: HITAM | Style: CALDER#3 COFFE,Import Excel 2026
MG-2604-BH0097,2026-08-08 00:00:00,KELUAR_PRODUKSI,25.83,916.51,890.68,SO-MG260270,Warna: HITAM | Style: CALDER#4 MOCCA,Import Excel 2026
MG-2604-BH0097,2026-08-08 00:00:00,KELUAR_PRODUKSI,25.83,890.68,864.85,SO-MG260271,Warna: HITAM | Style: CALDER#5 ABU TUA,Import Excel 2026
MG-2604-BH0097,2026-08-08 00:00:00,KELUAR_PRODUKSI,25.83,864.85,839.02,SO-MG260272,Warna: HITAM | Style: CALDER#6 TAUFE,Import Excel 2026
MG-2604-BH0097,2026-08-10 00:00:00,KELUAR_PRODUKSI,46.33,839.02,792.69,SO-MG260207,Warna: HITAM | Style: APSTA#1 CREAM,Import Excel 2026
MG-2604-BH0097,2026-08-10 00:00:00,KELUAR_PRODUKSI,46.33,792.69,746.36,SO-MG260208,Warna: HITAM | Style: APSTA#2 OLIVE,Import Excel 2026
MG-2604-BH0097,2026-08-10 00:00:00,KELUAR_PRODUKSI,46.33,746.36,700.03,SO-MG260209,Warna: HITAM | Style: APSTA#3 BROKEN WHITE,Import Excel 2026
MG-2604-BH0098,2026-08-05 00:00:00,MASUK,693.0,0.0,693.0,-,Warna: BLUE,Import Excel 2026
MG-2604-BH0098,2026-08-10 00:00:00,KELUAR_PRODUKSI,693.0,693.0,0.0,SO-MG260006,Warna: NAVY | Style: WIND MILD BLUE,Import Excel 2026
MG-2604-BH0099,2026-08-08 00:00:00,MASUK,855.0,0.0,855.0,-,Warna: 6 WRNA,Import Excel 2026
MG-2604-BH0099,2026-08-11 00:00:00,KELUAR_PRODUKSI,95.0,855.0,760.0,SO-MG260248,Warna: SAGE GREEN | Style: SHLS SARIS SAGE GREEN,Import Excel 2026
MG-2604-BH0099,2026-08-11 00:00:00,KELUAR_PRODUKSI,95.0,760.0,665.0,SO-MG260249,Warna: SKY | Style: SHLS SARIS POWDE R BLUE,Import Excel 2026
MG-2604-BH0099,2026-08-11 00:00:00,KELUAR_PRODUKSI,190.0,665.0,475.0,SO-MG260250,Warna: CHATIME | Style: SHLS SARIS CREAM,Import Excel 2026
MG-2604-BH0099,2026-08-11 00:00:00,KELUAR_PRODUKSI,95.0,475.0,380.0,SO-MG260251,Warna: PALM SUGAR | Style: SHLS SARIS TAUPE,Import Excel 2026
MG-2604-BH0099,2026-08-11 00:00:00,KELUAR_PRODUKSI,190.0,380.0,190.0,SO-MG260252,Warna: JEANS | Style: SHLS SARIS BLUE,Import Excel 2026
MG-2604-BH0099,2026-08-11 00:00:00,KELUAR_PRODUKSI,190.0,190.0,0.0,SO-MG260253,Warna: SNOW | Style: SHLS SARIS PUTIH,Import Excel 2026
MG-2604-BH0100,2026-08-11 00:00:00,MASUK,500.0,0.0,500.0,-,Warna: PUTIH,Import Excel 2026
MG-2604-BH0100,2026-08-18 00:00:00,KELUAR_PRODUKSI,100.0,500.0,400.0,SO-MG260284,Warna: PUTIH | Style: DECOTON 1.659 RELAXED  MOCCA,Import Excel 2026
MG-2604-BH0100,2026-08-18 00:00:00,KELUAR_PRODUKSI,100.0,400.0,300.0,SO-MG260274,Warna: PUTIH | Style: ENTDECKEN#3 MOCA,Import Excel 2026
MG-2604-BH0100,2026-08-18 00:00:00,KELUAR_PRODUKSI,100.0,300.0,200.0,SO-MG260287,Warna: PUTIH | Style: DENIMES 2.57 BLUE,Import Excel 2026
MG-2604-BH0100,2026-08-18 00:00:00,KELUAR_PRODUKSI,100.0,200.0,100.0,SO-MG260288,Warna: PUTIH | Style: DENIMES 2.58 T. ASIN,Import Excel 2026
MG-2604-BH0101,2026-08-11 00:00:00,MASUK,1243.0,0.0,1243.0,-,Warna: PUTIH,Import Excel 2026
MG-2604-BH0101,2026-08-12 00:00:00,KELUAR_PRODUKSI,1243.0,1243.0,0.0,SO-MG260266,Warna: PUTIH | Style: HAKKA SHIRT WHITE | RETUR,Import Excel 2026
MG-2604-BH0102,2026-08-11 00:00:00,MASUK,945.0,0.0,945.0,-,Warna: DENIM,Import Excel 2026
MG-2604-BH0103,2026-08-13 00:00:00,MASUK,52.15,0.0,52.15,-,Warna: HITAM,Import Excel 2026
MG-2604-BH0103,2026-08-18 00:00:00,KELUAR_PRODUKSI,40.25,52.15,11.9,-,,Import Excel 2026
MG-2604-BH0104,2026-07-08 00:00:00,MASUK,432.0,0.0,432.0,-,Warna: PTH,Import Excel 2026
MG-2604-BH0104,2026-07-18 00:00:00,KELUAR_PRODUKSI,243.0,432.0,189.0,SO-MG260211,Warna: PUTIH | Style: KEMEJA TOYOBO TANPA SAKU HTM,Import Excel 2026
MG-2604-BH0104,2026-07-18 00:00:00,KELUAR_PRODUKSI,189.0,189.0,0.0,SO-MG260213,Warna: PUTIH | Style: KEMEJA TOYOBO ADA SAKU HTM,Import Excel 2026
MG-2604-BH0105,2026-07-08 00:00:00,MASUK,1093.0,0.0,1093.0,-,Warna: PTH,Import Excel 2026
MG-2604-BH0105,2026-07-18 00:00:00,KELUAR_PRODUKSI,626.0,1093.0,467.0,SO-MG260212,Warna: PUTIH | Style: KEMEJA TOYOBO TANPA SAKU PUTIH,Import Excel 2026
MG-2604-BH0105,2026-07-18 00:00:00,KELUAR_PRODUKSI,467.0,467.0,0.0,SO-MG260214,Warna: PUTIH | Style: KEMEJA TOYOBO ADA SAKU PTH,Import Excel 2026
MG-2604-BH0106,2026-07-17 00:00:00,MASUK,270.0,0.0,270.0,-,Warna: BLUE,Import Excel 2026
MG-2604-BH0106,2026-07-18 00:00:00,KELUAR_PRODUKSI,204.0,270.0,66.0,SO-MG260161,Warna: BLUE | Style: DENIMES 1.466,Import Excel 2026
MG-2604-BH0106,2026-07-18 00:00:00,KELUAR_PRODUKSI,66.0,66.0,0.0,SO-MG260244,Warna: BLUE | Style: DENIMES 1.465,Import Excel 2026
MG-2604-BH0107,2026-07-17 00:00:00,MASUK,134.0,0.0,134.0,-,Warna: BLUE,Import Excel 2026
MG-2604-BH0107,2026-07-18 00:00:00,KELUAR_PRODUKSI,134.0,134.0,0.0,SO-MG260243,Warna: BLUE | Style: DENIMES 1.462,Import Excel 2026
MG-2604-BH0108,2026-07-18 00:00:00,MASUK,400.84,0.0,400.84,-,Warna: LORENG,Import Excel 2026
MG-2604-BH0108,2026-07-18 00:00:00,KELUAR_PRODUKSI,240.0,400.84,160.84,SO-MG260245,Warna: LORENG | Style: CARPENTER,Import Excel 2026
MG-2604-BH0108,2026-07-18 00:00:00,KELUAR_PRODUKSI,160.84,160.84,0.0,SO-MG260246,Warna: LORENG | Style: WORK JACKET,Import Excel 2026
MG-2604-BH0109,2026-07-18 00:00:00,MASUK,1697.0,0.0,1697.0,-,Warna: LORENG,Import Excel 2026
MG-2604-BH0109,2026-07-22 00:00:00,KELUAR_PRODUKSI,117.6,1697.0,1579.4,SO-MG260219,Warna: HITAM | Style: SHSS DARIS HITAM,Import Excel 2026
MG-2604-BH0109,2026-07-22 00:00:00,KELUAR_PRODUKSI,190.6,1579.4,1388.8,SO-MG260220,Warna: SAGE GREEN | Style: SHSS DARIS SAGE GREEN,Import Excel 2026
MG-2604-BH0109,2026-07-22 00:00:00,KELUAR_PRODUKSI,202.4,1388.8,1186.4,SO-MG260221,Warna: POWDER BLUE | Style: SHSS DARIS POWDER BLUE,Import Excel 2026
MG-2604-BH0109,2026-07-22 00:00:00,KELUAR_PRODUKSI,198.0,1186.4,988.4,SO-MG260222,Warna: CREAM | Style: SHSS DARIS CREAM,Import Excel 2026
MG-2604-BH0109,2026-07-22 00:00:00,KELUAR_PRODUKSI,202.6,988.4,785.8,SO-MG260223,Warna: TAUPE | Style: SHSS DARIS TAUPE,Import Excel 2026
MG-2604-BH0109,2026-07-22 00:00:00,KELUAR_PRODUKSI,110.0,785.8,675.8,SO-MG260224,Warna: BLUE | Style: SHSS DARIS BLUE,Import Excel 2026
MG-2604-BH0109,2026-07-22 00:00:00,KELUAR_PRODUKSI,108.2,675.8,567.6,SO-MG260225,Warna: WHITE | Style: SHSS DARIS WHITE,Import Excel 2026
MG-2604-BH0109,2026-07-22 00:00:00,KELUAR_PRODUKSI,72.4,567.6,495.2,SO-MG260247,Warna: HITAM | Style: SHLS SARIS HITAM,Import Excel 2026
MG-2604-BH0109,2026-07-22 00:00:00,KELUAR_PRODUKSI,94.4,495.2,400.8,SO-MG260248,Warna: SAGE GREEN | Style: SHLS SARIS SAGE GREEN,Import Excel 2026
MG-2604-BH0109,2026-07-22 00:00:00,KELUAR_PRODUKSI,69.6,400.8,331.2,SO-MG260249,Warna: POWDER BLUE | Style: SHLS SARIS POWDE R BLUE,Import Excel 2026
MG-2604-BH0109,2026-07-22 00:00:00,KELUAR_PRODUKSI,87.0,331.2,244.2,SO-MG260250,Warna: CREAM | Style: SHLS SARIS CREAM,Import Excel 2026
MG-2604-BH0109,2026-07-22 00:00:00,KELUAR_PRODUKSI,82.4,244.2,161.8,SO-MG260251,Warna: TAUPE | Style: SHLS SARIS TAUPE,Import Excel 2026
MG-2604-BH0109,2026-07-22 00:00:00,KELUAR_PRODUKSI,80.0,161.8,81.8,SO-MG260252,Warna: BLUE | Style: SHLS SARIS BLUE,Import Excel 2026
MG-2604-BH0109,2026-07-22 00:00:00,KELUAR_PRODUKSI,81.8,81.8,0.0,SO-MG260253,Warna: WHITE | Style: SHLS SARIS PUTIH,Import Excel 2026
MG-2604-BH0110,2026-07-22 00:00:00,MASUK,437.0,0.0,437.0,-,Warna: BLUE,Import Excel 2026
MG-2604-BH0110,2026-07-22 00:00:00,KELUAR_PRODUKSI,218.5,437.0,218.5,SO-MG260254,Warna: BLUE | Style: DENIMES 1.463,Import Excel 2026
MG-2604-BH0110,2026-07-22 00:00:00,KELUAR_PRODUKSI,218.5,218.5,0.0,SO-MG260255,Warna: BLUE | Style: DENIMES 1.464,Import Excel 2026
MG-2604-BH0111,2026-08-13 00:00:00,MASUK,1621.5,0.0,1621.5,-,Warna: BLUE,Import Excel 2026
MG-2604-BH0111,2026-08-18 00:00:00,KELUAR_PRODUKSI,543.0,1621.5,1078.5,SO-MG260287,Warna: BLUE | Style: DENIMES 2.57 BLUE,Import Excel 2026
MG-2604-BH0111,2026-08-18 00:00:00,KELUAR_PRODUKSI,429.5,1078.5,649.0,SO-MG260288,Warna: BLUE | Style: DENIMES 2.58 T. ASIN,Import Excel 2026
MG-2604-BH0111,2026-08-18 00:00:00,KELUAR_PRODUKSI,296.0,649.0,353.0,SO-MG260289,Warna: BLUE | Style: DENIMES 2.59 T.ASN,Import Excel 2026
MG-2604-BH0111,2026-08-18 00:00:00,KELUAR_PRODUKSI,54.0,353.0,299.0,SO-MG260290,Warna: BLUE | Style: DENIMES 1.408 MINBLUE,Import Excel 2026
MG-2604-BH0111,2026-08-18 00:00:00,KELUAR_PRODUKSI,299.0,299.0,0.0,SO-MG260291,Warna: BLUE | Style: DENIMES 1.408 BOYFRIEND,Import Excel 2026
MG-2604-BH0112,2026-08-13 00:00:00,MASUK,349.0,0.0,349.0,-,Warna: BLACK,Import Excel 2026
MG-2604-BH0112,2026-08-18 00:00:00,KELUAR_PRODUKSI,349.0,349.0,0.0,SO-MG260286,Warna: BLACK | Style: DENIMES 2.55 BLACK,Import Excel 2026
MG-2604-BH0113,2026-08-13 00:00:00,MASUK,110.0,0.0,110.0,-,Warna: GREY,Import Excel 2026
MG-2604-BH0113,2026-08-18 00:00:00,KELUAR_PRODUKSI,110.0,110.0,0.0,SO-MG260292,Warna: BLACK | Style: DENIMES 1.408 BLACK,Import Excel 2026
MG-2604-BH0114,2026-08-18 00:00:00,MASUK,1599.0,0.0,1599.0,-,Warna: 6 WRNA,Import Excel 2026
MG-2604-BH0114,2026-08-21 00:00:00,KELUAR_PRODUKSI,157.0,1599.0,1442.0,SO-MG260307,Warna: HITAM | Style: NORVIK FL#1 HITAM,Import Excel 2026
MG-2604-BH0114,2026-08-21 00:00:00,KELUAR_PRODUKSI,116.0,1442.0,1326.0,SO-MG260308,Warna: NAVY | Style: NORVIK FL#2 NAVY,Import Excel 2026
MG-2604-BH0114,2026-08-21 00:00:00,KELUAR_PRODUKSI,129.0,1326.0,1197.0,SO-MG260309,Warna: DRAK BROWN | Style: NORVIK FL#3 DRAK BROWN,Import Excel 2026
MG-2604-BH0114,2026-08-21 00:00:00,KELUAR_PRODUKSI,129.0,1197.0,1068.0,SO-MG260310,Warna: GREEN | Style: NORVIK FL#4 GREEN,Import Excel 2026
MG-2604-BH0114,2026-08-21 00:00:00,KELUAR_PRODUKSI,140.0,1068.0,928.0,SO-MG260311,Warna: GREY | Style: NORVIK FL#5 GREY,Import Excel 2026
MG-2604-BH0114,2026-08-21 00:00:00,KELUAR_PRODUKSI,122.0,928.0,806.0,SO-MG260312,Warna: OFF WHITE | Style: NORVIK FL#6 OFF WHITE,Import Excel 2026
MG-2604-BH0114,2026-08-21 00:00:00,KELUAR_PRODUKSI,158.0,806.0,648.0,SO-MG260313,Warna: HITAM | Style: FIELDEN FL#1 HITAM,Import Excel 2026
MG-2604-BH0114,2026-08-21 00:00:00,KELUAR_PRODUKSI,116.0,648.0,532.0,SO-MG260314,Warna: NAVY | Style: FIELDEN FL#2 NAVY,Import Excel 2026
MG-2604-BH0114,2026-08-21 00:00:00,KELUAR_PRODUKSI,129.0,532.0,403.0,SO-MG260315,Warna: DRAK BROWN | Style: FIELDEN FL#3 DRAK BROWN,Import Excel 2026
MG-2604-BH0114,2026-08-21 00:00:00,KELUAR_PRODUKSI,129.0,403.0,274.0,SO-MG260316,Warna: GREEN | Style: FIELDEN FL#4 GREEN,Import Excel 2026
MG-2604-BH0114,2026-08-21 00:00:00,KELUAR_PRODUKSI,151.0,274.0,123.0,SO-MG260317,Warna: GREY | Style: FIELDEN FL#5 GREY,Import Excel 2026
MG-2604-BH0114,2026-08-21 00:00:00,KELUAR_PRODUKSI,123.0,123.0,0.0,SO-MG260318,Warna: OFF WHITE | Style: FIELDEN FL#6 OFF WHITE,Import Excel 2026
MG-2604-BH0115,2026-08-18 00:00:00,MASUK,1156.5,0.0,1156.5,-,Warna: 10 WRNA,Import Excel 2026
MG-2604-BH0115,2026-08-22 00:00:00,KELUAR_PRODUKSI,129.0,1156.5,1027.5,SO-MG260297,Style: AVALANCHE FL NAVY YELLOW,Import Excel 2026
MG-2604-BH0115,2026-08-22 00:00:00,KELUAR_PRODUKSI,102.0,1027.5,925.5,SO-MG260298,Style: BRENNER FL NAVY GREY,Import Excel 2026
MG-2604-BH0115,2026-08-22 00:00:00,KELUAR_PRODUKSI,90.0,925.5,835.5,SO-MG260299,Style: CRESTON FL BLACK GREY,Import Excel 2026
MG-2604-BH0115,2026-08-22 00:00:00,KELUAR_PRODUKSI,133.0,835.5,702.5,SO-MG260300,Style: GRAVEN FL BLACK WHITE,Import Excel 2026
MG-2604-BH0115,2026-08-22 00:00:00,KELUAR_PRODUKSI,130.0,702.5,572.5,SO-MG260301,Style: KARSEN FL NAVY GREEN,Import Excel 2026
MG-2604-BH0115,2026-08-22 00:00:00,KELUAR_PRODUKSI,126.0,572.5,446.5,SO-MG260302,Style: MOLVER FL BLACK WHITE,Import Excel 2026
MG-2604-BH0115,2026-08-22 00:00:00,KELUAR_PRODUKSI,124.0,446.5,322.5,SO-MG260303,Style: NORVEN FL BLACK OFF WHITE,Import Excel 2026
MG-2604-BH0115,2026-08-22 00:00:00,KELUAR_PRODUKSI,126.0,322.5,196.5,SO-MG260304,Style: PLAIDEN FL NAVY GREY,Import Excel 2026
MG-2604-BH0115,2026-08-22 00:00:00,KELUAR_PRODUKSI,118.0,196.5,78.5,SO-MG260305,Style: STELLAN FL BLACK GREY,Import Excel 2026
MG-2604-BH0115,2026-08-22 00:00:00,KELUAR_PRODUKSI,78.5,78.5,0.0,SO-MG260306,Style: TORVEN FL BLACK RED GREY,Import Excel 2026
MG-2604-BH0116,2026-08-18 00:00:00,MASUK,1100.0,0.0,1100.0,-,Warna: 3 WRNA,Import Excel 2026
MG-2604-BH0116,2026-08-20 00:00:00,KELUAR_PRODUKSI,400.0,1100.0,700.0,SO-MG260293,Warna: NAVY | Style: CARLISLE#2 CREM NAVY,Import Excel 2026
MG-2604-BH0116,2026-08-20 00:00:00,KELUAR_PRODUKSI,400.0,700.0,300.0,SO-MG260294,Warna: BLUE | Style: CARLISLE#3 BLUE,Import Excel 2026
MG-2604-BH0116,2026-08-20 00:00:00,KELUAR_PRODUKSI,300.0,300.0,0.0,SO-MG260296,Warna: SAGE | Style: CARLISLE#5 SAGE,Import Excel 2026
MG-2604-BH0117,2026-08-18 00:00:00,MASUK,321.0,0.0,321.0,-,Warna: PUTIH,Import Excel 2026
MG-2604-BH0117,2026-08-22 00:00:00,KELUAR_PRODUKSI,308.1,321.0,12.9,SO-MG260257,Style: BIVO MEN PANTS FABRIC KHAKY,Import Excel 2026
MG-2604-BH0118,2026-08-13 00:00:00,MASUK,838.0,0.0,838.0,-,Warna: PUTIH,Import Excel 2026
MG-2604-BH0119,2026-08-18 00:00:00,MASUK,136.0,0.0,136.0,-,Warna: BLUE,Import Excel 2026
MG-2604-BH0120,2026-08-18 00:00:00,MASUK,356.0,0.0,356.0,-,Warna: BLUE,Import Excel 2026
MG-2604-BH0121,2026-08-26 00:00:00,MASUK,1035.0,0.0,1035.0,-,Warna: BLACK,Import Excel 2026
MG-2604-BH0122,2026-08-27 00:00:00,MASUK,1671.0,0.0,1671.0,-,Warna: BLUE-BLACK,Import Excel 2026
MG-2604-BH0123,2026-08-27 00:00:00,MASUK,193.0,0.0,193.0,-,Warna: NAVY-BLACK,Import Excel 2026
MG-2604-BH0124,2026-08-27 00:00:00,MASUK,2005.0,0.0,2005.0,-,Warna: BLUE,Import Excel 2026
